קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
8,1980,25/10/2006,גוטל לוין 18,11193-205-17,דירה בבית קומות,5,חמישית,94.47,"587,000 ₪"
8,1980,06/09/2000,גוטל לוין 18,11193-205-17,דירה בבית קומות,5,חמישית,94.47,"725,000 ₪"
8,1980,02/05/2024,גוטל לוין 20,11193-204-28,דירה בבית קומות,4,שמינית,87,"1,690,000 ₪"
8,1980,18/02/2013,גוטל לוין 20,11193-204-28,דירה בבית קומות,4,שמינית,87,"1,180,000 ₪"
5,1980,17/04/2024,גוטל לוין 6,11193-211-15,דירה בבית קומות,4,רביעית,79,"1,497,000 ₪"
14,2000,15/04/2024,גוטל לוין 11,11193-231-139,דירה בבית קומות,4,עשירית,87.8,"1,850,000 ₪"
14,2000,08/10/2016,גוטל לוין 11,11193-231-139,דירה בבית קומות,4,עשירית,87.8,"1,680,000 ₪"
15,2000,02/04/2024,גוטל לוין 5,11193-231-200,דירה בבית קומות,5,אחת עשרה+שתים עשרה,116.1,"2,200,000 ₪"
6,1990,24/03/2024,קדיש לוז 13,11193-236-25,דירה בבית קומות,4.5,שישית,99.5,"1,840,000 ₪"
6,1980,21/03/2024,לוין גוטל 38,11193-250-42,דירה בבית קומות,3,שלישית,64.4,"1,400,000 ₪"
11,1995,04/03/2024,גוטל לוין 28,11193-222-61,דירה בבית קומות,4,חמישית,99.5,"1,800,000 ₪"
7,1980,15/02/2024,לוין גוטל 34,11193-227-56,דירה בבית קומות,4,שביעית,77.6,"1,380,000 ₪"
7,1980,06/02/2024,גוטל לוין 44,11193-248-23,דירה בבית קומות,4,שישית,72.1,"1,525,000 ₪"
7,1980,03/07/2012,גוטל לוין 44,11193-248-23,דירה בבית קומות,4,שישית,72.1,"810,000 ₪"
7,1980,25/11/2002,גוטל לוין 44,11193-248-23,דירה בבית קומות,4,שישית,72.1,"611,000 ₪"
5,1980,22/01/2024,גוטל לוין 6,11193-211-12,דירה בבית קומות,3,שלישית,79,"1,350,000 ₪"
7,1980,19/01/2024,גוטל לוין 44,11193-248-50,דירה בבית קומות,3,שישית,61.8,"1,330,000 ₪"
7,1980,31/10/2016,גוטל לוין 44,11193-248-50,דירה בבית קומות,3,שישית,61.8,"1,067,000 ₪"
7,1980,10/02/2014,גוטל לוין 44,11193-248-50,דירה בבית קומות,3,שישית,61.8,"880,000 ₪"
7,1980,14/03/2008,גוטל לוין 44,11193-248-50,דירה בבית קומות,3,שישית,61.8,"358,000 ₪"
11,1995,10/01/2024,גוטל לוין 28,11193-222-51,דירה בבית קומות,4,שניה,88,"1,445,000 ₪"
8,1980,13/12/2023,גוטל לוין 12,11193-208-12,דירה בבית קומות,4,רביעית,87,"1,805,000 ₪"
8,1980,24/07/2018,גוטל לוין 12,11193-208-12,דירה בבית קומות,4,רביעית,87,"1,300,000 ₪"
5,1986,31/10/2023,קדיש לוז 3,11193-243-14,דירה בבית קומות,3,שלישית,65.2,"1,295,000 ₪"
6,1991,29/10/2023,קדיש לוז 17,11193-234-1,דירה בבית קומות,4,ראשונה,82.1,"1,590,000 ₪"
6,1991,10/09/2015,קדיש לוז 17,11193-234-1,דירה בבית קומות,4,ראשונה,82.1,"1,165,000 ₪"
5,1985,23/10/2023,קדיש לוז 1,11193-244-5,דירה בבית קומות,3,ראשונה,55.1,"1,260,000 ₪"
5,1985,03/09/2010,קדיש לוז 1,11193-244-5,דירה בבית קומות,3,ראשונה,55.1,"570,000 ₪"
7,1980,10/07/2023,לוין גוטל 34,11193-227-39,דירה בבית קומות,4,שלישית,79.8,"1,500,000 ₪"
7,1980,06/06/2012,לוין גוטל 34,11193-227-39,דירה בבית קומות,4,שלישית,79.8,"959,000 ₪"
7,1980,10/05/2007,לוין גוטל 34,11193-227-39,דירה בבית קומות,4,שלישית,79.8,"537,000 ₪"
8,1981,29/06/2023,גוטל לוין 16,11193-206-22,דירה בבית קומות,4.5,שישית,79,"1,570,000 ₪"
8,1981,21/05/2015,גוטל לוין 16,11193-206-22,דירה בבית קומות,4.5,שישית,79,"1,280,000 ₪"
8,1981,13/01/2006,גוטל לוין 16,11193-206-22,דירה בבית קומות,4.5,שישית,79,"591,000 ₪"
7,1980,04/06/2023,לוין גוטל 34,11193-227-33,דירה בבית קומות,4,שניה,84.1,"1,350,000 ₪"
6,1988,04/06/2023,קדיש לוז 11,11193-238-5,דירה בבית קומות,4,שניה,85.1,"1,501,000 ₪"
6,1988,12/05/2009,קדיש לוז 11,11193-238-5,דירה בבית קומות,4,שניה,85.1,"790,000 ₪"
6,1988,11/08/1999,קדיש לוז 11,11193-238-5,דירה בבית קומות,4,שניה,85.1,"821,000 ₪"
7,1980,28/05/2023,גוטל לוין 44,11193-248-19,דירה בבית קומות,3.5,חמישית,72.1,"1,490,000 ₪"
5,1986,23/05/2023,קדיש לוז 3,11193-243-2,דירה בבית קומות,3,קרקע,65.2,"1,200,000 ₪"
15,2000,18/05/2023,גוטל לוין 5,11193-231-196,דירה בבית קומות,4,עשירית,92.2,"1,850,000 ₪"
6,1991,24/04/2023,קדיש לוז 17,11193-234-3,דירה בבית קומות,4,שניה,82.1,"1,500,000 ₪"
8,1981,26/03/2023,גוטל לוין 14,11193-207-24,דירה בבית קומות,4,שביעית,87,"1,385,000 ₪"
15,2000,23/03/2023,גוטל לוין 5,11193-231-122,דירה בבית קומות,5,שישית,103.3,"2,100,000 ₪"
15,2000,15/01/2012,גוטל לוין 5,11193-231-122,דירה בבית קומות,5,שישית,103.3,"1,680,000 ₪"
8,1981,23/03/2023,גוטל לוין 14,11193-207-1,דירה בבית קומות,4,ראשונה,87,"1,565,000 ₪"
8,1981,20/11/2019,גוטל לוין 14,11193-207-1,דירה בבית קומות,4,ראשונה,87,"1,505,000 ₪"
8,1981,07/10/2014,גוטל לוין 14,11193-207-1,דירה בבית קומות,4,ראשונה,87,"970,000 ₪"
8,1981,05/08/2004,גוטל לוין 14,11193-207-1,דירה בבית קומות,4,ראשונה,87,"636,000 ₪"
